1904;1824;6531,68;"56.8307319542,53.1489302353;56.8313940227,53.1556510709;56.8319310999,53.1623136957;56.8319519381,53.1626770643;56.832145624,53.1626662845;56.8330199257,53.1625122234;56.8355231959,53.1622225167;56.8354028965,53.1589716934;56.8363537327,53.1589156385;56.8387441076,53.1587539417;56.8398613817,53.1586680628;56.8424340612,53.1583567067;56.8427425645,53.158394436;56.8430659523,53.1586412032;56.8432981982,53.1590220889;56.8434364052,53.1595102334;56.8434481476,53.1605026921;56.8433658524,53.1614360417;56.8433452663,53.1619564357;56.8434510464,53.1685384817;56.8434980651,53.1689997665;56.8435627219,53.1693216329;56.8436802929,53.1696971287;56.8438449309,53.1701263437;56.8441448248,53.1707163572;56.8472140785,53.1754370939;56.8473431336,53.1758338797;56.8473901965,53.1761557461;56.8474313152,53.1765849611;56.8474136789,53.176874578;56.8473901965,53.1772179141;56.8471314968,53.1780011552;56.8468819329,53.1785591886;56.8466497092,53.1789883139;56.8464821359,53.1793744996;56.8463910044,53.1796695962;56.8458853801,53.1834675834;56.845711957,53.1850554455;56.8454264705,53.1864768497;56.8452151177,53.1869008545;56.8447389062,53.1876786159;56.8442802773,53.1884564671;56.8442067783,53.1886603847;56.8441244847,53.1888051931;56.8441097947,53.1890090209;56.8441126934,53.1892290183;56.8443309307,53.1964893821;56.8433402057,53.1976963585;56.8434342434,53.1998850138;56.8433973969,53.2001329183;56.8434052297,53.2004083723;56.8435497513,53.2003922925;56.8444866733,53.2001916987;56.844598051,53.2015915434;56.8446286589,53.2020660335;56.8446639341,53.2023503503;56.8448256201,53.2042976283;56.8448537222,53.2046201235;56.845222487,53.2088627768;56.8438523166,53.2092202629;56.8404002046,53.2101042485;56.8404241211,53.2106852502;56.8404560716,53.2114614232;56.8403531329,53.2116814206;56.8402061683,53.2117243601"
1904;1911;415,442;"56.8307319542,53.1489302353;56.8313940227,53.1556510709"
1904;2214;6450,18;"56.8307319542,53.1489302353;56.8313940227,53.1556510709;56.8319310999,53.1623136957;56.8319519381,53.1626770643;56.832145624,53.1626662845;56.8330199257,53.1625122234;56.8355231959,53.1622225167;56.8354028965,53.1589716934;56.8363537327,53.1589156385;56.8387441076,53.1587539417;56.8398613817,53.1586680628;56.8424340612,53.1583567067;56.8427425645,53.158394436;56.8430659523,53.1586412032;56.8432981982,53.1590220889;56.8434364052,53.1595102334;56.8434481476,53.1605026921;56.8433658524,53.1614360417;56.8433452663,53.1619564357;56.8434510464,53.1685384817;56.8434980651,53.1689997665;56.8435627219,53.1693216329;56.8436802929,53.1696971287;56.8438449309,53.1701263437;56.8441448248,53.1707163572;56.8472140785,53.1754370939;56.8473431336,53.1758338797;56.8473901965,53.1761557461;56.8474313152,53.1765849611;56.8474136789,53.176874578;56.8473901965,53.1772179141;56.8471314968,53.1780011552;56.8468819329,53.1785591886;56.8466497092,53.1789883139;56.8464821359,53.1793744996;56.8463910044,53.1796695962;56.8458853801,53.1834675834;56.845711957,53.1850554455;56.8454264705,53.1864768497;56.8452151177,53.1869008545;56.8447389062,53.1876786159;56.8442802773,53.1884564671;56.8442067783,53.1886603847;56.8441244847,53.1888051931;56.8441097947,53.1890090209;56.8441126934,53.1892290183;56.8443309307,53.1964893821;56.8433402057,53.1976963585;56.8434342434,53.1998850138;56.8433973969,53.2001329183;56.8434052297,53.2004083723;56.8435497513,53.2003922925;56.8444866733,53.2001916987;56.844598051,53.2015915434;56.8446286589,53.2020660335;56.8446639341,53.2023503503;56.8448256201,53.2042976283;56.8448537222,53.2046201235;56.845222487,53.2088627768;56.8438523166,53.2092202629;56.8404002046,53.2101042485;56.8404241211,53.2106852502"
1904;2257;1470,35;"56.8307319542,53.1489302353;56.8313940227,53.1556510709;56.8319310999,53.1623136957;56.8319519381,53.1626770643;56.8320367648,53.1639444973;56.8320986401,53.1647326791;56.8320047214,53.1667175067;56.8315084864,53.1711006565;56.8314002152,53.1720768557;56.8313855693,53.1727796078"
1906;1914;408,248;"56.8317021746,53.156702549;56.8316722442,53.1565066264;56.8316399547,53.1560774114;56.831501999,53.1546987669;56.8312437301,53.1521667754;56.8310384898,53.1501037045"
1911;1777;3934,75;"56.8313940227,53.1556510709;56.8319310999,53.1623136957;56.8319519381,53.1626770643;56.8320367648,53.1639444973;56.8320986401,53.1647326791;56.8320047214,53.1667175067;56.8315084864,53.1711006565;56.8314002152,53.1720768557;56.8313855693,53.1727796078;56.8317666061,53.1838778439;56.8318261719,53.1852442713;56.8318384586,53.1855671258;56.8318665213,53.1862819153;56.8320930374,53.1913458982;56.8322059755,53.1928150929;56.8323471231,53.1942634466;56.8324540646,53.1948865181;56.833089122,53.1981873776;56.8331290769,53.1983948884;56.8333944096,53.1997999434;56.8335756546,53.2007588051;56.8336156581,53.2008946304;56.8337341449,53.2011450807;56.8339825187,53.2015866026;56.8340617385,53.2016564017;56.8342026825,53.2017790218;56.8345085016,53.2018970604;56.8358758851,53.2016127436;56.8369902964,53.2014517655;56.837254963,53.2054428905;56.8372814,53.2057808367;56.8373308344,53.2067418544;56.8375734826,53.2106058503;56.8375910412,53.2108536423;56.8376715777,53.2135899319"
1911;1820;509,6;"56.8313940227,53.1556510709;56.8319310999,53.1623136957;56.8319519381,53.1626770643;56.8320367648,53.1639444973"
1914;121;432,523;"56.8310384898,53.1501037045;56.8310265469,53.1499834201;56.8308665707,53.1482812923;56.830853399,53.1481595706;56.8308428814,53.148056983;56.8307542183,53.1471431269;56.8304108191,53.1430876825"
1914;122;783,004;"56.8310384898,53.1501037045;56.8310265469,53.1499834201;56.8308665707,53.1482812923;56.830853399,53.1481595706;56.8308428814,53.148056983;56.8307542183,53.1471431269;56.8304108191,53.1430876825;56.8303399468,53.1422495544;56.8301202518,53.1373531072"
1914;1905;182,867;"56.8310384898,53.1501037045;56.8310265469,53.1499834201;56.8308665707,53.1482812923;56.830853399,53.1481595706;56.8308428814,53.148056983;56.8307542183,53.1471431269"
1914;1910;251,263;"56.8310384898,53.1501037045;56.8310265469,53.1499834201;56.8308665707,53.1482812923;56.8320787358,53.1477395184"
1914;2174;900,349;"56.8310384898,53.1501037045;56.8310265469,53.1499834201;56.8308665707,53.1482812923;56.830853399,53.1481595706;56.8308428814,53.148056983;56.8307542183,53.1471431269;56.8304108191,53.1430876825;56.8303399468,53.1422495544;56.8301202518,53.1373531072;56.830002245,53.1354363719"
1928;1929;327,218;"56.830619454,53.1852139981;56.8276811573,53.1849184524"
1929;1144;990,08;"56.8276811573,53.1849184524;56.8233670239,53.1843968007;56.8231204476,53.1841500335;56.8226683378,53.1833239427;56.8209935475,53.1809398028;56.8205443369,53.1806381396;56.8197208753,53.1801435015;56.8195583277,53.1799583346"
1929;1167;1284,53;"56.8276811573,53.1849184524;56.8233670239,53.1843968007;56.8231204476,53.1841500335;56.8226683378,53.1833239427;56.8209935475,53.1809398028;56.8205443369,53.1806381396;56.8197208753,53.1801435015;56.8195583277,53.1799583346;56.818891921,53.1792792884;56.8181519916,53.1783750862;56.8180821085,53.1782965561;56.817296775,53.1774462658"
1929;1168;1091,41;"56.8276811573,53.1849184524;56.8233670239,53.1843968007;56.8231204476,53.1841500335;56.8226683378,53.1833239427;56.8209935475,53.1809398028;56.8205443369,53.1806381396;56.8208478978,53.1770820888"
1930;1821;639,999;"56.8269003185,53.18515435;56.8318384586,53.1855671258;56.8320197602,53.1855767378;56.8320139118,53.1852441815;56.8319809836,53.1844258163"
1930;1823;593,266;"56.8269003185,53.18515435;56.8318384586,53.1855671258;56.8318665213,53.1862819153"
1931;1759;315,922;"56.840433371,53.2050271502;56.8376019358,53.2054563652"
1932;1931;289,695;"56.8430322969,53.2046945939;56.841994517,53.2048233224;56.840433371,53.2050271502"
1933;1934;547,359;"56.8441066995,53.1876157338;56.8440069643,53.186714544;56.8438401652,53.1819088267;56.843812308,53.1813134233;56.8437098207,53.1796748962;56.8436412596,53.1791667481;56.8435337836,53.1787119921"
1934;1935;600,605;"56.8435337836,53.1787119921;56.8434857468,53.1784503871;56.8433651865,53.1783266679;56.8432761539,53.1784328456;56.8432788809,53.1785544675;56.8433687983,53.1786923119;56.8434894975,53.1788900501;56.8435872603,53.1792168376;56.8436494877,53.179736341;56.8437618996,53.1813527695;56.8439483022,53.186719844;56.8440011177,53.1873207271"
1935;1797;1064,99;"56.8440011177,53.1873207271;56.8440304488,53.1875808792;56.8441124477,53.1882857872;56.8441244847,53.1888051931;56.8441097947,53.1890090209;56.8441126934,53.1892290183;56.8443309307,53.1964893821;56.8433402057,53.1976963585;56.8434342434,53.1998850138;56.8433973969,53.2001329183;56.8434052297,53.2004083723;56.8435497513,53.2003922925;56.8444866733,53.2001916987;56.844598051,53.2015915434"
1935;1805;915,939;"56.8440011177,53.1873207271;56.8440304488,53.1875808792;56.8441124477,53.1882857872;56.8441244847,53.1888051931;56.8441097947,53.1890090209;56.8441126934,53.1892290183;56.8443309307,53.1964893821;56.8433402057,53.1976963585;56.8434342434,53.1998850138;56.8433973969,53.2001329183;56.8428702627,53.2002003875;56.8427268913,53.200218738"
1935;2228;899,958;"56.8440011177,53.1873207271;56.8440304488,53.1875808792;56.8441124477,53.1882857872;56.8441244847,53.1888051931;56.8441097947,53.1890090209;56.8441126934,53.1892290183;56.8443309307,53.1964893821;56.8433402057,53.1976963585;56.8434342434,53.1998850138;56.8433973969,53.2001329183;56.8428702627,53.2002003875"
1949;1357;516,664;"56.8887727691,53.2462829983;56.8873924978,53.2381612399"
1950;1320;540,752;"56.8823767768,53.2501888731;56.8821976332,53.249856227;56.8820860238,53.2497033337;56.8819494811,53.2495612202;56.8818084714,53.2494485715;56.8817526662,53.2494190169;56.8816484177,53.2493680824;56.8815133458,53.2493117581;56.8812828095,53.2492554337;56.8811432699,53.2492581286;56.8806586807,53.249231269;56.8799876178,53.2492178841;56.8792269146,53.2491910245;56.8784015995,53.2497516631;56.8777642183,53.250204953"
1951;14;2456,52;"56.8796229259,53.258363632;56.8846084413,53.2587607963;56.8857417682,53.2588680361;56.8861851173,53.2589161858;56.8869240861,53.2589673897;56.8876069003,53.2589084602;56.8894672776,53.2579291169;56.8904962333,53.2573518595;56.8911990514,53.2615769058;56.8912459611,53.261914852;56.8914217737,53.2617915133;56.891911081,53.2615876856;56.8943313208,53.2603913991;56.8948323162,53.2599729639;56.8973291468,53.2569535465;56.8989530765,53.2557847372"
1951;1954;884,107;"56.8796229259,53.258363632;56.8846084413,53.2587607963;56.8857417682,53.2588680361;56.8857432405,53.2583932764;56.8857315114,53.2582109184;56.8857183099,53.2579910108;56.8853370232,53.257272082;56.8850453269,53.2561335724;56.8849982119,53.2559496792"
1951;1956;730,462;"56.8796229259,53.258363632;56.8846084413,53.2587607963;56.8857417682,53.2588680361;56.8861851173,53.2589161858"
1951;2215;871,769;"56.8796229259,53.258363632;56.8846084413,53.2587607963;56.8857417682,53.2588680361;56.8857432405,53.2583932764;56.8857315114,53.2582109184;56.8857183099,53.2579910108;56.8853370232,53.257272082;56.8850453269,53.2561335724"
1952;1364;490,786;"56.8832016606,53.248874009;56.8822139279,53.2450544623;56.8813375847,53.2415515717"
1953;8;645,805;"56.883336481,53.2501453048;56.8849366694,53.2564217439;56.8852268113,53.2574462725;56.8852736794,53.2577628388;56.88525611,53.2579076472;56.8851826834,53.2581272238;56.8850365229,53.2582742501;56.8846001545,53.2583441513;56.8842127773,53.2583153027"
1953;1955;420,765;"56.883336481,53.2501453048;56.8849366694,53.2564217439"
1953;1956;809,588;"56.883336481,53.2501453048;56.8849366694,53.2564217439;56.8852268113,53.2574462725;56.8852736794,53.2577628388;56.88525611,53.2579076472;56.8851826834,53.2581272238;56.8850365229,53.2582742501;56.8846001545,53.2583441513;56.8845474964,53.2584423061;56.8845343141,53.258539369;56.8845428758,53.2586588676;56.8846084413,53.2587607963;56.8857417682,53.2588680361;56.8861851173,53.2589161858"
1954;1359;730,722;"56.8849982119,53.2559496792;56.8832016606,53.248874009;56.8822139279,53.2450544623"
1954;1952;473,997;"56.8849982119,53.2559496792;56.8832016606,53.248874009"
1956;10;373,486;"56.8861851173,53.2589161858;56.8869240861,53.2589673897;56.8876069003,53.2589084602;56.8894672776,53.2579291169"
1957;415;4698,07;"56.8793151684,53.2579505867;56.8784504887,53.2578754875;56.8783654725,53.2577198993;56.8781690806,53.2576394102;56.8779345968,53.2576341102;56.8777000624,53.2576287203;56.8775623255,53.2576126404;56.8772516058,53.2576287203;56.8734758848,53.2573068539;56.8725729247,53.2572317548;56.8715087164,53.2562232162;56.8712565658,53.255976449;56.8712096801,53.2563358649;56.8690442591,53.2742652946;56.8689600438,53.2748254082;56.8689022471,53.2750230121;56.8688217069,53.2751539092;56.8685341685,53.2753641317;56.8681781888,53.275458663;56.8678486318,53.2756061611;56.8660427199,53.276847491;56.8657125683,53.2770235532;56.8654291804,53.2771381796;56.8632686279,53.2776030962;56.8585774015,53.2785432999;56.8569101106,53.2788647036;56.8562158719,53.279034143;56.8533780148,53.2792812458;56.8493239795,53.2796491502;56.8489871415,53.2796958714;56.8487972951,53.2797474938;56.8487612851,53.2800538139;56.8485054441,53.2816035874;56.8481717379,53.2836251561;56.8478619038,53.2847882948"
1957;1348;1063,95;"56.8793151684,53.2579505867;56.8784504887,53.2578754875;56.8783654725,53.2577198993;56.8781690806,53.2576394102;56.8779345968,53.2576341102;56.8777000624,53.2576287203;56.8776179898,53.2577789186;56.8775886851,53.2579183371;56.8775623255,53.2581114749;56.8776121484,53.2584011816;56.8777675071,53.2586264791;56.8765477891,53.2696082038;56.8764278179,53.270614227;56.8763223274,53.2716119858"
1957;1355;1002,2;"56.8793151684,53.2579505867;56.8784504887,53.2578754875;56.8783654725,53.2577198993;56.8781690806,53.2576394102;56.8779345968,53.2576341102;56.8777000624,53.2576287203;56.8776179898,53.2577789186;56.8775886851,53.2579183371;56.8775623255,53.2581114749;56.8776121484,53.2584011816;56.8777675071,53.2586264791;56.8765477891,53.2696082038;56.8764278179,53.270614227"
2081;1928;1747,46;"56.8392257645,53.2008058088;56.837919282,53.2010448786;56.8376476842,53.2010230895;56.8371475929,53.2010896546;56.8369756035,53.2011192092;56.8347408498,53.2015107848;56.8344555744,53.2015429445;56.8342615073,53.2014356857;56.8341262642,53.2013015672;56.8339968687,53.2010923496;56.8339228089,53.2009004694;56.8337645651,53.2005299144;56.8336589051,53.2000793194;56.8336453412,53.2000345833;56.8335088181,53.1994042355;56.8333019193,53.1982937381;56.833250563,53.1980281961;56.8324893513,53.194159781;56.8323765615,53.192981371;56.8322604295,53.1912201341;56.8320197602,53.1855767378;56.8320139118,53.1852441815;56.8318261719,53.1852442713;56.830619454,53.1852139981"
2193;1155;433,173;"56.8118718074,53.1400067687;56.8119235393,53.1401121678;56.8119920966,53.140131946;56.8120946204,53.1401385762;56.8127059372,53.1413799852;56.8134501937,53.1429451199;56.8144689987,53.1451925251"
2199;338;454,431;"56.7999780779,53.1421700283;56.7999419076,53.1420609638;56.7998662253,53.1420350498;56.7998029491,53.1420799222;56.7997906006,53.1422245933;56.7998434078,53.1427751168;56.799940001,53.1434994702;56.8001016744,53.1447758616;56.8002538717,53.1461544411;56.8005773805,53.1489979683"
2206;41;522,857;"56.8325336262,53.1112297868;56.8323036667,53.1119390997;56.8322534503,53.1121051238;56.835811903,53.1159988953"
2206;69;587,874;"56.8325336262,53.1112297868;56.8323036667,53.1119390997;56.8313452738,53.1111662667;56.8312532047,53.1109993025;56.8313182867,53.1106669449;56.8314910879,53.1099280488;56.8315011411,53.1096731755;56.8314812377,53.1094501072;56.8308239903,53.1082165444;56.8300869288,53.1074264522;56.8298410988,53.107268452;56.8293930597,53.1070658975;56.829155316,53.1069678567"
2208;1935;568,449;"56.8433651865,53.1783266679;56.8432761539,53.1784328456;56.8432788809,53.1785544675;56.8433687983,53.1786923119;56.8434894975,53.1788900501;56.8435872603,53.1792168376;56.8436494877,53.179736341;56.8437618996,53.1813527695;56.8439483022,53.186719844;56.8440011177,53.1873207271"
2228;1763;376,06;"56.8428702627,53.2002003875;56.8427268913,53.200218738;56.8397705798,53.2007253562;56.8395022429,53.2007598583"
2246;1204;1022,01;"56.8645020167,53.2230577752;56.8639741964,53.2228646374;56.8616868397,53.221126577;56.861428779,53.2209012796;56.8606420634,53.220614178;56.8604965045,53.220612022;56.8597751347,53.2206549615;56.8556680369,53.2224327275"
2246;1368;456,263;"56.8645020167,53.2230577752;56.8639741964,53.2228646374;56.8616868397,53.221126577;56.861428779,53.2209012796;56.8606420634,53.220614178"
2247;64;392,795;"56.8769018299,53.1973183203;56.8767873571,53.1938530962;56.8784216755,53.1937394593"
